,F,T,Date,Year,Month,Day,IntervalDays
12679,ajmukon,clocks,"Mar 11, 2009",2009,3,11,800
12680,ajmukon,haloman,"Oct 8, 2008",2008,10,8,646
12681,ajmukon,haloman,"Oct 8, 2008",2008,10,8,646
12682,ajmukon,haloman,"Oct 8, 2008",2008,10,8,646
12683,ajmukon,haloman,"Oct 8, 2008",2008,10,8,646
12684,ajmukon,dmcconnell124,"Oct 8, 2008",2008,10,8,646
12685,ajmukon,badblood,"Feb 5, 2009",2009,2,5,766
12686,ajmukon,Foolster,"Feb 5, 2009",2009,2,5,766
12687,ajmukon,laxboy10,"Mar 11, 2009",2009,3,11,800
12688,ajmukon,laxboy10,"Mar 11, 2009",2009,3,11,800
12689,ajmukon,eevargas,"Feb 5, 2009",2009,2,5,766
12690,ajmukon,appletsauce,"Mar 11, 2009",2009,3,11,800
12691,ajmukon,dell studio fan,"Mar 11, 2009",2009,3,11,800
12692,ajmukon,Kronah,"Mar 11, 2009",2009,3,11,800
12693,ajmukon,niteraven,"Mar 11, 2009",2009,3,11,800
12694,ajmukon,rferron,"Mar 11, 2009",2009,3,11,800
12695,ajmukon,brett_alton,"Mar 11, 2009",2009,3,11,800
12696,ajmukon,dswoffer,"Mar 11, 2009",2009,3,11,800
12697,ajmukon,spoonracer,"Mar 11, 2009",2009,3,11,800
12698,sergioo,henrieb,"Jan 15, 2008",2008,1,15,379
12699,sergioo,olivieri,"Jan 15, 2008",2008,1,15,379
12700,sergioo,marcusesq,"Jan 15, 2008",2008,1,15,379
12701,sergioo,jrat4,"Jan 15, 2008",2008,1,15,379
12702,crysalidzzz,theimpostor,"May 18, 2008",2008,5,18,503
12703,crysalidzzz,jmecc,"Dec 5, 2007",2007,12,5,338
12704,crysalidzzz,feeneyl,"Dec 5, 2007",2007,12,5,338
12705,crysalidzzz,benjesuit,"May 18, 2008",2008,5,18,503
12706,crysalidzzz,jervis961,"May 18, 2008",2008,5,18,503
12707,crysalidzzz,dpic,"Jul 31, 2007",2007,7,31,211
12708,crysalidzzz,joshuacl,"Jul 31, 2007",2007,7,31,211
12709,crysalidzzz,nobbewan,"Jul 31, 2007",2007,7,31,211
12710,crysalidzzz,charliebird,"Jul 31, 2007",2007,7,31,211
12711,crysalidzzz,aj.tinari,"Jul 31, 2007",2007,7,31,211
12712,crysalidzzz,xivulon,"Aug 9, 2007",2007,8,9,220
12713,crysalidzzz,xivulon,"Aug 9, 2007",2007,8,9,220
12714,crysalidzzz,ubon,"Aug 14, 2007",2007,8,14,225
12715,crysalidzzz,jmxz,"Aug 14, 2007",2007,8,14,225
12716,crysalidzzz,mrw,"Sep 25, 2007",2007,9,25,267
12717,crysalidzzz,aikiwolfie,"Dec 3, 2007",2007,12,3,336
12718,crysalidzzz,angusisfree,"Dec 3, 2007",2007,12,3,336
12719,crysalidzzz,qgonjon,"Dec 12, 2007",2007,12,12,345
12720,oldsalerogls,mwmtjm,"Feb 17, 2007",2007,2,17,47
12721,oldsalerogls,joabe313,"Feb 17, 2007",2007,2,17,47
12722,oldsalerogls,carap,"Feb 17, 2007",2007,2,17,47
12723,oldsalerogls,terrymain,"Feb 17, 2007",2007,2,17,47
12724,oldsalerogls,ootleman,"Feb 17, 2007",2007,2,17,47
12725,oldsalerogls,i_own,"Feb 17, 2007",2007,2,17,47
12726,oldsalerogls,baylor921,"Feb 17, 2007",2007,2,17,47
12727,oldsalerogls,henrieb,"Feb 17, 2007",2007,2,17,47
12728,oldsalerogls,bitoclass,"Feb 17, 2007",2007,2,17,47
12729,oldsalerogls,jeffm,"Feb 17, 2007",2007,2,17,47
12730,oldsalerogls,onthemovefit,"Feb 17, 2007",2007,2,17,47
12731,oldsalerogls,javaprog07,"Feb 17, 2007",2007,2,17,47
12732,oliver,ootleman,"Feb 21, 2007",2007,2,21,51
12733,oliver,dhart,"Feb 21, 2007",2007,2,21,51
12734,oliver,pawprintz,"Feb 21, 2007",2007,2,21,51
12735,oliver,dhart,"Feb 21, 2007",2007,2,21,51
12736,oliver,robinjfisher,"Feb 21, 2007",2007,2,21,51
12737,rct23,jervis961,"Jul 4, 2007",2007,7,4,184
12738,rct23,s3indiana,"Jun 25, 2008",2008,6,25,541
12739,rct23,raymako,"Jul 4, 2007",2007,7,4,184
12740,rct23,reg,"Jul 4, 2007",2007,7,4,184
12741,rct23,qgonjon,"Jun 25, 2008",2008,6,25,541
12742,rct23,ptcase,"Jul 26, 2007",2007,7,26,206
12743,rct23,dante20007,"Aug 27, 2007",2007,8,27,238
12744,rct23,bbr,"Aug 27, 2007",2007,8,27,238
12745,rct23,guyincognito,"Aug 27, 2007",2007,8,27,238
12746,rct23,lorax1284,"Aug 27, 2007",2007,8,27,238
12747,rct23,jmxz,"Aug 27, 2007",2007,8,27,238
12748,rct23,badblood,"Jun 25, 2008",2008,6,25,541
12749,rct23,realskript,"Jun 25, 2008",2008,6,25,541
12750,rct23,yardsale,"Jun 25, 2008",2008,6,25,541
12751,rct23,falbert,"Jun 25, 2008",2008,6,25,541
12752,rct23,dki,"Jun 25, 2008",2008,6,25,541
12753,rct23,jervis961,"Jun 25, 2008",2008,6,25,541
12754,rct23,helmecj01,"Jun 25, 2008",2008,6,25,541
12755,rct23,derricktwo,"Jun 25, 2008",2008,6,25,541
12756,rct23,winoffice,"Jun 25, 2008",2008,6,25,541
12757,yertthedestroyer,gchakra,"Jun 1, 2007",2007,6,1,151
12758,yertthedestroyer,andilek,"Jun 1, 2007",2007,6,1,151
12759,yertthedestroyer,jfelisky,"Jul 1, 2007",2007,7,1,181
12760,yertthedestroyer,winoffice,"Jun 1, 2007",2007,6,1,151
12761,yertthedestroyer,thebittersea,"May 8, 2007",2007,5,8,127
12762,yertthedestroyer,cosh,"Jun 1, 2007",2007,6,1,151
12763,yertthedestroyer,reg,"Jul 1, 2007",2007,7,1,181
12764,yertthedestroyer,jorge,"Jun 1, 2007",2007,6,1,151
12765,yertthedestroyer,jorge,"Jun 1, 2007",2007,6,1,151
12766,yertthedestroyer,oagostinho,"Jul 1, 2007",2007,7,1,181
12767,yertthedestroyer,jorge,"Jun 1, 2007",2007,6,1,151
12768,yertthedestroyer,zeavott,"Jun 1, 2007",2007,6,1,151
12769,yertthedestroyer,carmen_frias,"Jun 1, 2007",2007,6,1,151
12770,yertthedestroyer,reg,"Jul 1, 2007",2007,7,1,181
12771,yertthedestroyer,benjesuit,"Jul 1, 2007",2007,7,1,181
12772,yertthedestroyer,jmxz,"Jul 1, 2007",2007,7,1,181
12773,yertthedestroyer,benjesuit,"Jul 1, 2007",2007,7,1,181
12774,yertthedestroyer,clocks,"Jul 1, 2007",2007,7,1,181
12775,yertthedestroyer,benjesuit,"Jul 1, 2007",2007,7,1,181
12776,richlake1951,ootleman,"Feb 25, 2007",2007,2,25,55
12777,richlake1951,dhart,"Feb 21, 2007",2007,2,21,51
12778,richlake1951,pawprintz,"Feb 25, 2007",2007,2,25,55
12779,richlake1951,agreer,"Feb 25, 2007",2007,2,25,55
12780,richlake1951,dhart,"Feb 25, 2007",2007,2,25,55
12781,richlake1951,robinjfisher,"Feb 25, 2007",2007,2,25,55
12782,richlake1951,gergnz,"Feb 21, 2007",2007,2,21,51
12783,arnaudw,ootleman,"May 3, 2007",2007,5,3,122
12784,scotty750,badblood,"Jul 24, 2007",2007,7,24,204
12785,scotty750,phubert,"Jul 27, 2007",2007,7,27,207
12786,scotty750,shamarkaleo,"Jul 27, 2007",2007,7,27,207
12787,scotty750,mistern,"Aug 6, 2007",2007,8,6,217
12788,scotty750,akamat,"Aug 6, 2007",2007,8,6,217
12789,scotty750,jmxz,"Aug 6, 2007",2007,8,6,217
12790,scotty750,vkohnke,"Aug 6, 2007",2007,8,6,217
12791,scotty750,jervis961,"Aug 6, 2007",2007,8,6,217
12792,scotty750,benjesuit,"Aug 6, 2007",2007,8,6,217
12793,scotty750,blueridge,"Aug 10, 2007",2007,8,10,221
12794,scotty750,nicopoon,"Aug 21, 2007",2007,8,21,232
12795,scotty750,jp.moins_user,"Aug 21, 2007",2007,8,21,232
12796,scotty750,drehrlich,"Aug 21, 2007",2007,8,21,232
12797,scotty750,jorge,"Aug 24, 2007",2007,8,24,235
12798,scotty750,ic-man,"Sep 7, 2007",2007,9,7,249
12799,scotty750,stalexone,"Sep 26, 2007",2007,9,26,268
12800,scotty750,plba,"Oct 1, 2007",2007,10,1,273
12801,scotty750,jbuchta,"Oct 1, 2007",2007,10,1,273
12802,scotty750,mohrman,"Oct 17, 2007",2007,10,17,289
12803,scotty750,ajg77,"Oct 17, 2007",2007,10,17,289
12804,carlosjoya,badblood,"May 10, 2007",2007,5,10,129
12805,carlosjoya,robertocardoso,"May 10, 2007",2007,5,10,129
12806,benn,davew,"Jul 13, 2007",2007,7,13,193
12807,benn,rarmasu,"Jul 13, 2007",2007,7,13,193
12808,benn,jmxz,"Jul 13, 2007",2007,7,13,193
12809,benn,benjesuit,"Aug 30, 2007",2007,8,30,241
12810,benn,jonsmirl,"Aug 30, 2007",2007,8,30,241
12811,benn,rajeevbhatta,"Aug 30, 2007",2007,8,30,241
12812,benn,arrgh406,"Jul 13, 2007",2007,7,13,193
12813,benn,jtrpop,"Jul 13, 2007",2007,7,13,193
12814,benn,wolfvilleian,"Jul 13, 2007",2007,7,13,193
12815,benn,bbr,"Jul 13, 2007",2007,7,13,193
12816,benn,tolkan,"Jul 13, 2007",2007,7,13,193
12817,benn,macavity,"Jul 13, 2007",2007,7,13,193
12818,benn,fjodor,"Jul 13, 2007",2007,7,13,193
12819,benn,qgonjon,"Aug 30, 2007",2007,8,30,241
12820,benn,reg,"Aug 28, 2007",2007,8,28,239
12821,benn,jervis961,"Aug 30, 2007",2007,8,30,241
12822,benn,kyliemanders,"Aug 28, 2007",2007,8,28,239
12823,benn,jervis961,"Aug 30, 2007",2007,8,30,241
12824,benn,jorge,"Aug 27, 2007",2007,8,27,238
12825,benn,badblood,"Aug 30, 2007",2007,8,30,241
12826,abrezinsky,ootleman,"May 15, 2007",2007,5,15,134
12827,abrezinsky,dhart,"May 15, 2007",2007,5,15,134
12828,abrezinsky,robinjfisher,"May 15, 2007",2007,5,15,134
12829,goldy,oldsalerogls,"Jun 3, 2009",2009,6,3,884
12830,goldy,griffon,"Jun 3, 2009",2009,6,3,884
12831,goldy,bastos,"Jun 3, 2009",2009,6,3,884
12832,goldy,andrewmilnermobile,"Jun 3, 2009",2009,6,3,884
12833,goldy,jini_jmn,"Jun 3, 2009",2009,6,3,884
12834,goldy,alle,"Jun 3, 2009",2009,6,3,884
12835,goldy,forestfire_88,"May 15, 2008",2008,5,15,500
12836,goldy,learmont,"May 15, 2008",2008,5,15,500
12837,goldy,zorgkang,"May 15, 2008",2008,5,15,500
12838,goldy,ccmachine,"Jun 3, 2009",2009,6,3,884
12839,goldy,badblood,"Jun 3, 2009",2009,6,3,884
12840,goldy,americasarmyrocks,"May 15, 2008",2008,5,15,500
12841,goldy,gsulfaro,"May 15, 2008",2008,5,15,500
12842,goldy,lookingchris,"Jun 3, 2009",2009,6,3,884
12843,goldy,manoraaju,"Jun 3, 2009",2009,6,3,884
12844,goldy,isaacmack,"Jun 3, 2009",2009,6,3,884
12845,goldy,q0987,"Jun 3, 2009",2009,6,3,884
12846,goldy,Wally74,"Jun 3, 2009",2009,6,3,884
12847,goldy,iamnotjamesh,"Jun 3, 2009",2009,6,3,884
12848,goldy,project_2501,"Jun 3, 2009",2009,6,3,884
12849,chzekhai,mwmtjm,"May 5, 2007",2007,5,5,124
12850,chzekhai,logi,"May 5, 2007",2007,5,5,124
12851,chzekhai,ootleman,"May 5, 2007",2007,5,5,124
12852,chzekhai,gordonbrown77,"May 5, 2007",2007,5,5,124
12853,chzekhai,dhart,"May 5, 2007",2007,5,5,124
12854,chzekhai,pawprintz,"May 5, 2007",2007,5,5,124
12855,chzekhai,agreer,"May 5, 2007",2007,5,5,124
12856,chzekhai,uklathemock,"May 5, 2007",2007,5,5,124
12857,chzekhai,john_saddington,"May 5, 2007",2007,5,5,124
12858,chzekhai,gergnz,"May 5, 2007",2007,5,5,124
12859,chzekhai,nicolagiacobbe,"May 5, 2007",2007,5,5,124
12860,chzekhai,winoffice,"May 5, 2007",2007,5,5,124
12861,chzekhai,ergo,"May 5, 2007",2007,5,5,124
12862,graffie811,ootleman,"May 23, 2007",2007,5,23,142
12863,niallabrown,yamar,"Sep 27, 2009",2009,9,27,1000
12864,niallabrown,dissojudge,"Sep 27, 2009",2009,9,27,1000
12865,niallabrown,rstites,"Sep 27, 2009",2009,9,27,1000
12866,niallabrown,jakerivers,"Sep 27, 2009",2009,9,27,1000
12867,niallabrown,limulus,"Sep 27, 2009",2009,9,27,1000
12868,niallabrown,helmecj01,"Sep 27, 2009",2009,9,27,1000
12869,niallabrown,macmoh,"Sep 27, 2009",2009,9,27,1000
12870,niallabrown,phubert,"Sep 27, 2009",2009,9,27,1000
12871,niallabrown,aikiwolfie,"Sep 27, 2009",2009,9,27,1000
12872,niallabrown,adog317,"Sep 27, 2009",2009,9,27,1000
12873,niallabrown,raja123,"Sep 27, 2009",2009,9,27,1000
12874,niallabrown,ccpljat,"Sep 27, 2009",2009,9,27,1000
12875,niallabrown,phubert,"Sep 27, 2009",2009,9,27,1000
12876,niallabrown,gdub916,"Sep 27, 2009",2009,9,27,1000
12877,niallabrown,haloman,"Sep 27, 2009",2009,9,27,1000
12878,niallabrown,badblood,"Sep 27, 2009",2009,9,27,1000
12879,niallabrown,phubert,"Sep 27, 2009",2009,9,27,1000
12880,niallabrown,phubert,"Sep 27, 2009",2009,9,27,1000
12881,niallabrown,aikiwolfie,"Sep 27, 2009",2009,9,27,1000
12882,quinhead,mucho,"Feb 21, 2007",2007,2,21,51
12883,quinhead,logi,"Feb 21, 2007",2007,2,21,51
12884,quinhead,ootleman,"Feb 21, 2007",2007,2,21,51
12885,quinhead,dhart,"Feb 21, 2007",2007,2,21,51
12886,quinhead,evilspell,"Feb 21, 2007",2007,2,21,51
12887,quinhead,googideas,"Feb 21, 2007",2007,2,21,51
12888,quinhead,henrieb,"Feb 21, 2007",2007,2,21,51
12889,quinhead,astudios,"Feb 21, 2007",2007,2,21,51
12890,quinhead,googideas,"Feb 21, 2007",2007,2,21,51
12891,quinhead,robinjfisher,"Feb 21, 2007",2007,2,21,51
12892,quinhead,echohead,"Feb 21, 2007",2007,2,21,51
12893,quinhead,nyuen1976,"Feb 21, 2007",2007,2,21,51
12894,quinhead,gbrugman,"Feb 21, 2007",2007,2,21,51
12895,quinhead,dhart,"Feb 23, 2007",2007,2,23,53
12896,fb36,alokjain,"Aug 13, 2009",2009,8,13,955
12897,fb36,harlowhickalooper,"Aug 28, 2009",2009,8,28,970
12898,fb36,fabiods,"Aug 14, 2009",2009,8,14,956
12899,fb36,Aloy,"Oct 4, 2009",2009,10,4,1007
12900,Aloy,agreer,"Sep 25, 2009",2009,9,25,998
12901,Aloy,davew,"Sep 25, 2009",2009,9,25,998
12902,Aloy,badblood,"Sep 25, 2009",2009,9,25,998
12903,Aloy,dki,"Sep 25, 2009",2009,9,25,998
12904,Aloy,mitchdublin,"Sep 25, 2009",2009,9,25,998
12905,Aloy,ITSupport,"Sep 25, 2009",2009,9,25,998
12906,Aloy,CaseyE3100,"Sep 25, 2009",2009,9,25,998
12907,Aloy,aikiwolfie,"Sep 25, 2009",2009,9,25,998
12908,ROCKHAUSSEN,agreer,"Sep 21, 2009",2009,9,21,994
12909,ROCKHAUSSEN,badblood,"Sep 21, 2009",2009,9,21,994
12910,ioniancat21,komaramusic,"Jan 11, 2008",2008,1,11,375
12911,ioniancat21,winoffice,"Jan 7, 2008",2008,1,7,371
12912,ioniancat21,realskript,"Jan 11, 2008",2008,1,11,375
12913,obyone89,ootleman,"Feb 21, 2007",2007,2,21,51
12914,obyone89,agreer,"Feb 21, 2007",2007,2,21,51
12915,contrast123,sanjeev,"May 31, 2008",2008,5,31,516
12916,contrast123,class2008,"May 31, 2008",2008,5,31,516
12917,contrast123,croftki,"May 31, 2008",2008,5,31,516
12918,contrast123,hanlya,"May 31, 2008",2008,5,31,516
12919,contrast123,redrubberpenguin,"May 31, 2008",2008,5,31,516
12920,contrast123,dabrace1984,"May 31, 2008",2008,5,31,516
12921,contrast123,whitefrost,"May 31, 2008",2008,5,31,516
12922,contrast123,james-94,"May 31, 2008",2008,5,31,516
12923,contrast123,darthomer,"May 31, 2008",2008,5,31,516
12924,contrast123,helmecj01,"May 31, 2008",2008,5,31,516
12925,contrast123,flipper771,"May 31, 2008",2008,5,31,516
12926,contrast123,ccpljat,"Jun 2, 2008",2008,6,2,518
12927,doogly,mwmtjm,"May 8, 2007",2007,5,8,127
12928,doogly,ootleman,"May 8, 2007",2007,5,8,127
12929,doogly,dhart,"May 8, 2007",2007,5,8,127
12930,doogly,dhart,"May 8, 2007",2007,5,8,127
12931,doogly,robinjfisher,"May 7, 2007",2007,5,7,126
12932,doogly,gergnz,"May 8, 2007",2007,5,8,127
12933,doogly,rarmasu,"May 8, 2007",2007,5,8,127
12934,doogly,tablet205,"May 8, 2007",2007,5,8,127
12935,doogly,dell_admin1,"May 7, 2007",2007,5,7,126
12936,doogly,dell_admin1,"May 8, 2007",2007,5,8,127
12937,doogly,winoffice,"May 8, 2007",2007,5,8,127
12938,doogly,ergo,"May 8, 2007",2007,5,8,127
12939,doogly,josmar52789,"May 8, 2007",2007,5,8,127
12940,doogly,thebittersea,"May 8, 2007",2007,5,8,127
12941,doogly,rahul,"May 7, 2007",2007,5,7,126
12942,doogly,mastercestes,"May 7, 2007",2007,5,7,126
12943,doogly,xgregx,"May 8, 2007",2007,5,8,127
12944,doogly,juanpablo,"May 8, 2007",2007,5,8,127
12945,doogly,jkorz,"Jun 19, 2007",2007,6,19,169
12946,skippydaroo,terrymain,"May 28, 2007",2007,5,28,147
12947,skippydaroo,pawprintz,"May 28, 2007",2007,5,28,147
12948,skippydaroo,jerbl,"Jun 16, 2007",2007,6,16,166
12949,skippydaroo,jbrogers,"May 13, 2007",2007,5,13,132
12950,skippydaroo,williamlaw,"Jun 9, 2007",2007,6,9,159
12951,skippydaroo,ergo,"May 13, 2007",2007,5,13,132
12952,skippydaroo,xx_e_deizie_xx,"May 9, 2007",2007,5,9,128
12953,skippydaroo,reg,"May 19, 2007",2007,5,19,138
12954,skippydaroo,dell_admin1,"May 19, 2007",2007,5,19,138
12955,skippydaroo,badblood,"Jun 26, 2007",2007,6,26,176
12956,skippydaroo,berman56,"May 19, 2007",2007,5,19,138
12957,skippydaroo,chewd,"May 19, 2007",2007,5,19,138
12958,skippydaroo,badblood,"May 27, 2007",2007,5,27,146
12959,skippydaroo,kdickensheets,"May 27, 2007",2007,5,27,146
12960,skippydaroo,jerseyshore,"Jun 8, 2007",2007,6,8,158
12961,skippydaroo,badblood,"Jun 8, 2007",2007,6,8,158
12962,skippydaroo,reg,"Jun 12, 2007",2007,6,12,162
12963,skippydaroo,bluefoxicy,"Jun 16, 2007",2007,6,16,166
12964,skippydaroo,jorge,"Jun 26, 2007",2007,6,26,176
12965,santhosh,ootleman,"May 14, 2007",2007,5,14,133
12966,santhosh,dgs20904,"Nov 21, 2007",2007,11,21,324
12967,santhosh,agreer,"Nov 21, 2007",2007,11,21,324
12968,santhosh,ntaylor0909,"May 14, 2007",2007,5,14,133
12969,santhosh,solidsource,"May 14, 2007",2007,5,14,133
12970,santhosh,geek2001,"May 14, 2007",2007,5,14,133
12971,santhosh,mikeweb,"May 14, 2007",2007,5,14,133
12972,santhosh,tablet205,"May 14, 2007",2007,5,14,133
12973,santhosh,joffe100,"May 14, 2007",2007,5,14,133
12974,santhosh,reg,"May 14, 2007",2007,5,14,133
12975,santhosh,icarus75,"May 14, 2007",2007,5,14,133
12976,santhosh,badblood,"Nov 21, 2007",2007,11,21,324
12977,santhosh,rajeevbhatta,"Nov 21, 2007",2007,11,21,324
12978,santhosh,jervis961,"Nov 21, 2007",2007,11,21,324
12979,santhosh,phubert,"Nov 21, 2007",2007,11,21,324
12980,santhosh,ninefoot3,"Nov 21, 2007",2007,11,21,324
12981,santhosh,badblood,"Nov 21, 2007",2007,11,21,324
12982,santhosh,badblood,"Nov 21, 2007",2007,11,21,324
12983,santhosh,coachcg,"Nov 21, 2007",2007,11,21,324
12984,rahul,mwmtjm,"May 9, 2007",2007,5,9,128
12985,rahul,logi,"May 9, 2007",2007,5,9,128
12986,rahul,ootleman,"May 9, 2007",2007,5,9,128
12987,rahul,gordonbrown77,"May 9, 2007",2007,5,9,128
12988,rahul,jervis961,"May 9, 2007",2007,5,9,128
12989,rahul,agreer,"May 9, 2007",2007,5,9,128
12990,rahul,dhart,"May 9, 2007",2007,5,9,128
12991,rahul,cnmopt,"May 9, 2007",2007,5,9,128
12992,rahul,pepitoe,"May 9, 2007",2007,5,9,128
12993,rahul,hjwasson,"May 25, 2007",2007,5,25,144
12994,rahul,sandesh_airen,"May 9, 2007",2007,5,9,128
12995,rahul,thebittersea,"Jun 14, 2007",2007,6,14,164
12996,rahul,trek54,"May 9, 2007",2007,5,9,128
12997,rahul,captainsensible,"May 9, 2007",2007,5,9,128
12998,rahul,lektronimo,"May 9, 2007",2007,5,9,128
12999,rahul,jorge,"May 18, 2007",2007,5,18,137
13000,rahul,reg,"Jul 13, 2007",2007,7,13,193
13001,rahul,skylarkguy,"Jun 6, 2007",2007,6,6,156
13002,rahul,lagunitas,"May 25, 2007",2007,5,25,144
13003,rahul,cryonaka,"Jun 6, 2007",2007,6,6,156
13004,bbrigg,jbrogers,"Apr 29, 2009",2009,4,29,849
13005,bbrigg,mgin2k3,"Apr 29, 2009",2009,4,29,849
13006,bbrigg,drew08867,"Apr 29, 2009",2009,4,29,849
13007,bbrigg,boomer63,"Feb 13, 2010",2010,2,13,1139
13008,bbrigg,retro,"Feb 13, 2010",2010,2,13,1139
13009,bbrigg,onyro,"Apr 29, 2009",2009,4,29,849
13010,bbrigg,BraveStarr,"Apr 29, 2009",2009,4,29,849
13011,bbrigg,salam,"Apr 29, 2009",2009,4,29,849
13012,bbrigg,ianv,"Feb 13, 2010",2010,2,13,1139
13013,bbrigg,Bob4582,"Feb 13, 2010",2010,2,13,1139
13014,bbrigg,Jakevt,"Feb 13, 2010",2010,2,13,1139
13015,bbrigg,DrKervokian,"Feb 13, 2010",2010,2,13,1139
13016,bbrigg,afunnynut,"Feb 13, 2010",2010,2,13,1139
13017,bbrigg,cobrag,"Feb 13, 2010",2010,2,13,1139
13018,bbrigg,UnHappyCustomer,"Feb 13, 2010",2010,2,13,1139
13019,bbrigg,dwaeschle,"Feb 13, 2010",2010,2,13,1139
13020,bbrigg,bobfreeman,"Feb 13, 2010",2010,2,13,1139
13021,bbrigg,AustiniteAbroad,"Feb 13, 2010",2010,2,13,1139
13022,bbrigg,TR,"Feb 13, 2010",2010,2,13,1139
13023,bbrigg,karotti,"Feb 13, 2010",2010,2,13,1139
13024,icpeanuts,ootleman,"Sep 6, 2007",2007,9,6,248
13025,icpeanuts,dhart,"Sep 5, 2007",2007,9,5,247
13026,icpeanuts,benjesuit,"Sep 6, 2007",2007,9,6,248
13027,icpeanuts,markvs624,"Sep 5, 2007",2007,9,5,247
13028,icpeanuts,reg,"Sep 7, 2007",2007,9,7,249
13029,icpeanuts,jervis961,"Sep 7, 2007",2007,9,7,249
13030,icpeanuts,badblood,"Sep 6, 2007",2007,9,6,248
13031,icpeanuts,realskript,"Sep 5, 2007",2007,9,5,247
13032,fkr,logi,"May 25, 2007",2007,5,25,144
13033,fkr,error,"Jun 7, 2007",2007,6,7,157
13034,fkr,gchakra,"Jun 6, 2007",2007,6,6,156
13035,fkr,jervis961,"Jun 10, 2007",2007,6,10,160
13036,fkr,rahul,"May 25, 2007",2007,5,25,144
13037,fkr,brett611,"May 25, 2007",2007,5,25,144
13038,fkr,mistern,"Jun 15, 2007",2007,6,15,165
13039,fkr,badblood,"May 25, 2007",2007,5,25,144
13040,fkr,dnorton,"May 25, 2007",2007,5,25,144
13041,fkr,roxboxxx,"May 25, 2007",2007,5,25,144
13042,fkr,winoffice,"Jun 5, 2007",2007,6,5,155
13043,fkr,rab_stuberg,"Jun 5, 2007",2007,6,5,155
13044,fkr,tri,"Jun 6, 2007",2007,6,6,156
13045,fkr,reg,"Jun 6, 2007",2007,6,6,156
13046,fkr,joeevil5000,"Jun 6, 2007",2007,6,6,156
13047,fkr,biehl,"Jun 15, 2007",2007,6,15,165
13048,fkr,reg,"Jun 15, 2007",2007,6,15,165
13049,fkr,benjesuit,"Jun 15, 2007",2007,6,15,165
13050,fkr,cirkustanz,"Jun 15, 2007",2007,6,15,165
13051,theonlyho,gautam,"Jun 17, 2007",2007,6,17,167
13052,theonlyho,benjesuit,"Jun 16, 2007",2007,6,16,166
13053,theonlyho,kschang,"Jun 16, 2007",2007,6,16,166
13054,theonlyho,phii,"Jun 17, 2007",2007,6,17,167
13055,theonlyho,jorge,"Jun 17, 2007",2007,6,17,167
13056,theonlyho,rollerskatejamms,"Jun 17, 2007",2007,6,17,167
13057,theonlyho,jonnormand,"Jun 17, 2007",2007,6,17,167
13058,theonlyho,pranavtrehun007,"Jun 18, 2007",2007,6,18,168
13059,theonlyho,jewishnose14,"Jun 26, 2007",2007,6,26,176
13060,theonlyho,brian78,"Jun 26, 2007",2007,6,26,176
13061,theonlyho,alle,"Jun 27, 2007",2007,6,27,177
13062,theonlyho,amjoe,"Jun 28, 2007",2007,6,28,178
13063,theonlyho,arrgh406,"Jun 28, 2007",2007,6,28,178
13064,theonlyho,robert,"Jun 28, 2007",2007,6,28,178
13065,theonlyho,one4spl,"Jul 3, 2007",2007,7,3,183
13066,theonlyho,quintin,"Jul 3, 2007",2007,7,3,183
13067,theonlyho,kalamos,"Jul 4, 2007",2007,7,4,184
13068,theonlyho,matt_h1,"Jul 4, 2007",2007,7,4,184
13069,theonlyho,maverick4ever,"Aug 2, 2007",2007,8,2,213
13070,paulr,mwmtjm,"May 7, 2007",2007,5,7,126
13071,paulr,ootleman,"May 7, 2007",2007,5,7,126
13072,paulr,agreer,"May 7, 2007",2007,5,7,126
13073,paulr,robinjfisher,"May 7, 2007",2007,5,7,126
13074,paulr,gergnz,"May 7, 2007",2007,5,7,126
13075,paulr,nicolagiacobbe,"May 7, 2007",2007,5,7,126
13076,paulr,yesmathew,"May 7, 2007",2007,5,7,126
13077,paulr,bastos,"May 7, 2007",2007,5,7,126
13078,paulr,tablet205,"May 7, 2007",2007,5,7,126
13079,paulr,ergo,"May 7, 2007",2007,5,7,126
13080,paulr,yesmathew,"May 7, 2007",2007,5,7,126
13081,olderthan,ootleman,"May 7, 2007",2007,5,7,126
13082,olderthan,gordonbrown77,"May 7, 2007",2007,5,7,126
13083,olderthan,dhart,"May 7, 2007",2007,5,7,126
13084,olderthan,henrieb,"May 7, 2007",2007,5,7,126
13085,olderthan,javaprog07,"May 7, 2007",2007,5,7,126
13086,olderthan,jbrogers,"May 7, 2007",2007,5,7,126
13087,olderthan,dhart,"May 7, 2007",2007,5,7,126
13088,olderthan,cnmopt,"May 7, 2007",2007,5,7,126
13089,olderthan,robinjfisher,"May 7, 2007",2007,5,7,126
13090,olderthan,doomlord52,"May 7, 2007",2007,5,7,126
13091,olderthan,icantseeyou,"May 7, 2007",2007,5,7,126
13092,olderthan,fgarpe,"May 7, 2007",2007,5,7,126
13093,olderthan,hjwasson,"May 7, 2007",2007,5,7,126
13094,olderthan,winoffice,"May 7, 2007",2007,5,7,126
13095,mavtech,jbrogers,"May 6, 2007",2007,5,6,125
13096,mavtech,fgarpe,"May 6, 2007",2007,5,6,125
13097,mavtech,schulzpm,"Jul 2, 2007",2007,7,2,182
13098,mavtech,croftki,"May 2, 2008",2008,5,2,487
